Time,Month,Hour,Day,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,ATLSHR,OCN1,OCN2,SKPJK1,SKPJK2,MRWN,MMTM,CVOW,onsh_WIND
3841,6,2,161,0.200430514,0.39831891,0.346162138,0.182435274,0.025522231,0.553257372,0.011594173,0.528256887,0.362850671,0.168904185,0.14793618,0.190459833,0.214357794,0.214357794,0.179508001,0.160746127,0.224806309,0.279805503
3842,6,3,161,0.202431393,0.374630193,0.06841025,0.170842079,0.039962873,0.629146086,0.011277091,0.523506319,0.308419104,0.136131287,0.179863304,0.198644429,0.246830389,0.246830389,0.17836377,0.210059613,0.341173947,0.257923245
3843,6,4,161,0.165729151,0.416703904,0.053297533,0.153176853,0.103771336,0.586268856,0.008827747,0.381052367,0.341531693,0.215638936,0.235257894,0.248201862,0.293639331,0.293639331,0.193270295,0.180055439,0.571061848,0.259174122
3844,6,5,161,0.155271005,0.363585181,0.224553287,0.112461534,0.159247915,0.550149975,0.042279408,0.357350499,0.32278206,0.214738727,0.174653917,0.19351317,0.291795016,0.291795016,0.092793398,0.132431879,0.726634446,0.258400479
3845,6,6,161,0.193299043,0.433454802,0.34074951,0.061099389,0.201015682,0.494489853,0.160121054,0.514783473,0.310524916,0.171461374,0.202162742,0.182182878,0.221744612,0.221744611,0.102356672,0.038709808,0.640286205,0.28794603
3846,6,7,161,0.228930678,0.4321055,0.036634706,0.013956814,0.231955711,0.525324555,0.157021927,0.767889438,0.316233992,0.179633439,0.22618188,0.252603144,0.15806678,0.15806678,0.123707972,0.108559877,0.717510939,0.30072402
3847,6,8,161,0.175904165,0.293058553,0.172994556,0,0.204968451,0.513067007,0.101549061,0.72003065,0.200601795,0.227747411,0.209884555,0.22332266,0.186671853,0.186671853,0.253260612,0.25311929,0.583450853,0.243150993
3848,6,9,161,0.137776145,0.246826396,0.361007056,0,0.207619341,0.47890397,0.08123962,0.630026304,0.102627251,0.137209237,0.065194987,0.021964807,0.22966896,0.22966896,0.17381531,0.159379273,0.513693811,0.207014358
3849,6,10,161,0.150578244,0.209134321,0.326582845,0,0.230629782,0.479702855,0.036078645,0.520972932,0.104654008,0.027006853,0.102880754,0.118527845,0.217694058,0.217694058,0.192851141,0.159226895,0.461145102,0.199095753
3850,6,11,161,0.175194388,0.182604499,0.214879523,0,0.119905273,0.421223009,0.042205606,0.406022822,0.109244126,0.16373387,0.262795568,0.282521427,0.083611578,0.083611577,0.193233758,0.101248495,0.423380077,0.167379022
3851,6,12,161,0.210731131,0.235601444,0.13843117,0.001612778,0.187216884,0.532893338,0.032311034,0.385897646,0.126723792,0.355007321,0.296904475,0.290047258,0.078481302,0.078481302,0.164125383,0.145005137,0.321148634,0.197512706
3852,6,13,161,0.238074245,0.236344638,0.076282962,0.01167773,0.229712688,0.542234577,0.055805113,0.350189211,0.174386595,0.329308152,0.207842976,0.11556685,0.076660208,0.076660208,0.133778512,0.124907166,0.560522437,0.218650207
3853,6,14,161,0.322743631,0.201938397,0.087491066,0.021165926,0.291777374,0.64886304,0.050753449,0.452632956,0.167779948,0.1981996,0.165716141,0.152763247,0.182638958,0.182638958,0.149241805,0.164120361,0.469137371,0.254620589
3854,6,15,161,0.340061462,0.141807714,0.157607138,0.049801368,0.353559486,0.587756187,0.096557589,0.51234545,0.177067096,0.18331036,0.146153063,0.12819618,0.232046633,0.232046634,0.281262636,0.262908011,0.612395108,0.270761733
3855,6,16,161,0.320090383,0.143673714,0.260793442,0.063389866,0.499820025,0.676415271,0.323063849,0.63315532,0.291572887,0.335992992,0.37455371,0.284930736,0.305666149,0.305666149,0.345771164,0.428716064,0.646838423,0.351431664
3856,6,17,161,0.33644166,0.256221202,0.377620608,0.081585824,0.639789621,0.711669026,0.361374871,0.562589565,0.226159647,0.418982923,0.382572948,0.484312415,0.224629223,0.224629222,0.418795226,0.324065001,0.725507383,0.377718086
3857,6,18,161,0.394472079,0.280923416,0.345922966,0.137807499,0.618306975,0.591957912,0.670363189,0.552300826,0.282503115,0.450989753,0.52607596,0.409751713,0.384248674,0.384248673,0.436175078,0.577032089,0.762671112,0.408512332
3858,6,19,161,0.364955945,0.276355813,0.579275355,0.276227691,0.656855616,0.741104024,0.66936554,0.537633625,0.355617262,0.566061079,0.550073146,0.524566829,0.707543494,0.707543494,0.735444424,0.658561706,0.743953945,0.460791778
3859,6,20,161,0.48122235,0.419884765,0.555800083,0.406333437,0.684021164,0.735983233,0.619601763,0.587289997,0.54948435,0.59118104,0.740395906,0.795738219,0.852987231,0.852987231,0.946303844,0.918069481,0.944139836,0.558151882
3860,6,21,161,0.621260511,0.431899242,0.738879354,0.573173042,0.635261406,0.715373129,0.97958208,0.507759289,0.622520147,0.936544893,0.844136237,0.832313419,0.883288381,0.883288381,0.959364531,0.944404962,0.898793583,0.627103846
3861,6,22,161,0.576567734,0.611707394,0.71233751,0.685338985,0.701682363,0.774061706,0.956901031,0.531155593,0.682316596,0.956681251,0.942434731,0.952862919,0.858964025,0.858964025,1,0.946831106,0.987625955,0.674915441
3862,6,23,161,0.599039759,0.594376267,0.474198541,0.499061983,0.772582129,0.729984992,0.612572222,0.503150312,0.650730221,0.99745727,0.988124488,0.996792073,0.980768796,0.9807688,1,1,1,0.632511663
3863,6,24,161,0.538543451,0.572036939,0.332209315,0.489753064,0.666391987,0.722294326,0.84255548,0.463562597,0.529537884,1,1,1,1,1,1,1,1,0.572334702
3864,6,1,162,0.51838407,0.594165632,0.401251217,0.453192729,0.542880729,0.66632052,0.86366487,0.435634202,0.534788688,1,1,1,1,1,1,0.985368731,1,0.547795778
3865,6,2,162,0.489320868,0.614764043,0.627553388,0.424778314,0.572166547,0.651977823,0.966614992,0.450839695,0.563840474,1,1,1,1,1,0.989019988,1,0.510280969,0.569982719
3866,6,3,162,0.463849385,0.606569891,0.521876354,0.436990119,0.527743144,0.592293274,0.949989864,0.409773264,0.510366401,1,1,0.997057559,0.99367213,0.993672132,0.989031914,0.962100507,0.840038118,0.531740664
3867,6,4,162,0.478966548,0.584980059,0.558099371,0.455104837,0.612438227,0.634445691,0.936173013,0.403386269,0.531195986,1,1,1,0.968867898,0.9688679,0.95766735,0.948295356,0.994635043,0.556549289
3868,6,5,162,0.472067474,0.604901237,0.469933941,0.459767008,0.637868955,0.638835233,0.907363942,0.448070149,0.53813558,1,1,0.999439654,0.999317111,0.999317112,0.9988147,0.999982774,1,0.561029441
3869,6,6,162,0.429001413,0.701719603,0.543191994,0.486568276,0.670614479,0.624683193,0.766582685,0.506031426,0.482452259,1,1,1,1,1,0.98380923,0.990808069,1,0.555214796
3870,6,7,162,0.436595187,0.645803527,0.301225841,0.432711399,0.617700712,0.599577806,0.690115633,0.499983681,0.491275576,1,1,1,0.931064426,0.931064425,1,0.973728062,0.982478499,0.523187104
3871,6,8,162,0.355564622,0.450087138,0.295591254,0.274055215,0.518647691,0.464371985,0.579146724,0.299109962,0.372349286,0.736288845,0.848135712,0.736498475,0.856162906,0.856162906,0.984798074,0.807977557,0.910000442,0.40240138
3872,6,9,162,0.241673669,0.335752951,0.206083723,0.26708422,0.476239897,0.411917126,0.447260505,0.079771285,0.291127525,0.980611442,0.946738719,0.885688362,0.73482275,0.73482275,0.901816905,0.953389944,0.987760426,0.314667551
3873,6,10,162,0.212586046,0.26522257,0.160003353,0.245431804,0.461893454,0.385639505,0.325698458,0.049356909,0.226757698,0.939517263,0.933902737,0.922000168,0.917091969,0.917091969,0.996407749,0.983107687,0.992921471,0.270391557
3874,6,11,162,0.169709215,0.214898893,0.201735092,0.304946031,0.395697622,0.345226064,0.284817846,0.061738554,0.192071658,0.970048609,0.965301512,0.937779662,0.913519144,0.913519144,0.996679901,0.997989175,0.989986183,0.241040907
3875,6,12,162,0.150771932,0.19811873,0.1943733,0.317189508,0.362401469,0.266826821,0.251853025,0.059337017,0.14938738,0.944849904,0.959417343,0.880855975,0.824579594,0.824579594,0.948699,0.933236837,0.938267826,0.212535715
3876,6,13,162,0.145876048,0.185126041,0.177324933,0.288204308,0.362367305,0.227618522,0.174050072,0.027544378,0.14675865,0.896106784,1,0.960575819,0.875975725,0.875975725,0.906598329,0.792192218,1,0.197742292
3877,6,14,162,0.149049149,0.183262788,0.141252297,0.345653155,0.336033252,0.202967318,0.163476469,0.048063932,0.173737433,0.857890728,0.798904063,0.834385631,0.814193844,0.814193844,0.865554868,0.62300241,0.777421355,0.20246462
3878,6,15,162,0.157041615,0.180705759,0.136098306,0.352132067,0.315597366,0.20052561,0.141872293,0.051836717,0.176891806,0.783372759,0.800007581,0.77880055,0.630654813,0.630654812,0.700593712,0.759558437,0.749194142,0.200477285
3879,6,16,162,0.18382791,0.202783049,0.10991967,0.513806377,0.297621762,0.17566398,0.141913268,0.047297305,0.182103714,0.630584656,0.776846288,0.708339694,0.348714978,0.348714978,0.738696514,0.51695335,0.63100338,0.215016769
3880,6,17,162,0.211153759,0.218383402,0.103954992,0.578304145,0.329297477,0.171372533,0.133341618,0.058517627,0.258930332,0.720010581,0.714560031,0.609958351,0.358182311,0.358182312,0.47708258,0.419628263,0.48830676,0.25066313
3881,6,18,162,0.227327851,0.260896977,0.132698481,0.566090576,0.384265363,0.18585584,0.145751992,0.092047521,0.265900996,0.663789512,0.630490781,0.601040006,0.315689533,0.315689534,0.484840514,0.527579904,0.550388335,0.272357021
3882,6,19,162,0.253302276,0.390982223,0.155308673,0.696147171,0.450424228,0.264613251,0.211173747,0.189542256,0.289018059,0.752843024,0.692403319,0.662649631,0.115514695,0.115514696,0.509559156,0.516148686,0.438916235,0.332796541
3883,6,20,162,0.347696607,0.556645228,0.28932906,0.768262642,0.591968331,0.445337865,0.381002171,0.362864057,0.292152923,0.81907713,0.726267875,0.699542225,0.106358372,0.106358372,0.815968095,0.765949425,0.416677982,0.434314493
3884,6,21,162,0.475131358,0.758206124,0.518944278,0.850732566,0.684567563,0.712710125,0.475216134,0.561043974,0.476815551,0.795602082,0.6751045,0.559338331,0.12378183,0.12378183,0.828742506,0.70162225,0.277758718,0.593927896
3885,6,22,162,0.556030802,0.870847745,0.494016884,0.754932489,0.679031542,0.807847464,0.682770362,0.624856741,0.640808266,0.814367116,0.669484319,0.633935331,0.233019948,0.233019949,0.864135979,0.735403181,0.049295012,0.67264565
3886,6,23,162,0.713268461,0.911329655,0.459014139,0.658286457,0.546062847,0.78023546,0.486044797,0.542241381,0.768413124,0.845495578,0.711032988,0.706166744,0.742390513,0.742390512,0.841610671,0.785888194,0.042118251,0.689368793
3887,6,24,162,0.697168901,0.884155474,0.663256644,0.693556999,0.476249045,0.74424554,0.363146525,0.461336809,0.78401909,0.834843274,0.810806751,0.8188355,0.688283563,0.688283562,0.748911082,0.785743357,0.043827347,0.675494901
3888,6,1,163,0.697623901,0.934604568,0.735819173,0.615290588,0.388273411,0.724167713,0.286538507,0.424355967,0.733353127,0.683609425,0.586599052,0.429186046,0.599998831,0.599998832,0.834369181,0.865577456,0.053473242,0.643208717
3889,6,2,163,0.677840467,0.917400425,0.720092009,0.625376878,0.315496565,0.689976729,0.238920311,0.350971204,0.672700347,0.743353068,0.736012163,0.662000593,0.641174319,0.641174318,0.742763938,0.8383162,0.066860199,0.601441418
3890,6,3,163,0.657108729,0.924443255,0.605970735,0.644424533,0.280333624,0.6741776,0.240319427,0.344916798,0.690629221,0.805600169,0.619545579,0.816238406,0.797430275,0.797430274,0.800886156,0.913878081,0.116365425,0.591916526
3891,6,4,163,0.622958773,0.919581745,0.572133047,0.716301321,0.257348523,0.656289827,0.18482831,0.34899476,0.724486017,0.970654305,0.997299912,0.993448974,0.932118296,0.932118294,0.850162864,0.8513273,0.229197889,0.59067942
3892,6,5,163,0.598597948,0.867340597,0.371752779,0.673938547,0.233774876,0.633447136,0.182784821,0.324515341,0.741158521,0.988913422,0.9626143,0.877537487,0.946090278,0.946090281,0.860705021,0.912914749,0.528873204,0.565469221
3893,6,6,163,0.564862406,0.809517567,0.211155435,0.623825635,0.222501256,0.630366258,0.18921662,0.319200024,0.680704716,1,0.893606069,0.926832619,0.930530009,0.930530013,0.837595346,0.969527719,0.71090615,0.524910892
3894,6,7,163,0.523290585,0.676315948,0.101679768,0.535674781,0.205348602,0.636180403,0.174043914,0.286431693,0.63531401,0.949064378,0.939254281,0.754717943,0.966388343,0.966388344,0.86606407,0.93114865,0.785734532,0.476053023
3895,6,8,163,0.354119596,0.429101332,0.054153123,0.370298011,0.118819918,0.574558092,0.075674763,0.132525298,0.490074565,0.912180846,0.975616457,0.927931069,0.815077425,0.815077424,0.801882745,0.837509037,0.796345054,0.337169512
3896,6,9,163,0.26087255,0.292942839,0.035335312,0.272402803,0.124663639,0.554275046,0.069188379,0.121159106,0.402399746,0.876236792,0.821262237,0.785198212,0.474292874,0.474292875,0.851958037,0.725860593,0.538567126,0.275069779
3897,6,10,163,0.274965792,0.277390897,0.014262819,0.205418885,0.130496638,0.56946271,0.091046294,0.183734233,0.321380348,0.798128249,0.623443007,0.675607919,0.558789253,0.558789253,0.799635889,0.676559806,0.281572521,0.256330843
3898,6,11,163,0.303837302,0.237585811,0.009473345,0.16207721,0.152583478,0.601386358,0.085137487,0.261279127,0.285246301,0.685177982,0.674315451,0.847786781,0.661234975,0.661234975,0.713491918,0.787675856,0.224967718,0.255516161
3899,6,12,163,0.324090342,0.239295899,0.009211461,0.215058076,0.170859913,0.640840012,0.08320971,0.350231998,0.240053472,0.55072242,0.612291455,0.7498886,0.709955988,0.709955988,0.476230918,0.708924832,0.188915685,0.263609195
3900,6,13,163,0.331631041,0.245296733,0.00811057,0.239284263,0.181188483,0.671667114,0.139104696,0.381353889,0.201527774,0.555681527,0.526137888,0.516270161,0.496549308,0.496549308,0.376813203,0.690012038,0.173324615,0.266344243
3901,6,14,163,0.375455526,0.275640392,0.013905384,0.281078184,0.197630991,0.630467201,0.158671606,0.433988301,0.18837869,0.49410355,0.518524767,0.535515428,0.486143053,0.486143052,0.375466466,0.213730276,0.161699831,0.280758979
3902,6,15,163,0.371665559,0.275152681,0.020187024,0.326655056,0.231675249,0.586437643,0.185818827,0.496915807,0.197133475,0.281644762,0.311082214,0.248578981,0.355916619,0.355916619,0.249900669,0.197138756,0.19403088,0.29334174
3903,6,16,163,0.391453509,0.283895807,0.042384613,0.339881774,0.273665375,0.550776818,0.204016308,0.533630547,0.209764151,0.303020001,0.290713727,0.173984588,0.371964156,0.371964157,0.172087341,0.286905885,0.149314881,0.30996293
3904,6,17,163,0.393636397,0.349383323,0.043279478,0.317849752,0.359447468,0.598253031,0.30060453,0.505307048,0.219164169,0.306469559,0.294674873,0.363107651,0.099998347,0.099998348,0.075804293,0.072583646,0.182648138,0.337476481
3905,6,18,163,0.503849364,0.443653949,0.043050261,0.263254529,0.447507174,0.647186262,0.535567107,0.592625394,0.237548767,0.252282709,0.243851423,0.329932869,0.020267179,0.020267179,0.071111068,0.058140099,0.145285011,0.400855663
3906,6,19,163,0.587635651,0.385563901,0.022578743,0.328301684,0.601314931,0.758415235,0.688786235,0.750576844,0.234172985,0.191309854,0.275809705,0.392654836,0.043582059,0.043582059,0.167918906,0.02510155,0.127515421,0.464093418
3907,6,20,163,0.842229081,0.650879082,0.063263856,0.387415917,0.731591837,0.908375239,0.927812082,0.963606806,0.371088361,0.135944158,0.118675217,0.282653272,0.013003648,0.013003648,0.197639242,0.043267667,0.186690271,0.63340287
3908,6,21,163,0.908869678,0.862258086,0.048439649,0.416536858,0.802470533,0.960011774,0.899762497,0.982214174,0.435054537,0.153025195,0.055238463,0.322146982,0,0,0.232468709,0.00649379,0.232653454,0.698413661
3909,6,22,163,0.870086513,0.939591942,0.045005252,0.447269364,0.814604633,0.957671159,0.736645205,0.961918651,0.559740385,0,0,0.129941314,0,0,0.033921569,0,0.173285216,0.72566038
3910,6,23,163,0.870820551,0.999978747,0.003909207,0.45653104,0.829054051,0.934590419,0.758686229,0.937944187,0.593883001,0.017548647,0,0,0,0,0.007125904,0,0.250565291,0.738941868
3911,6,24,163,0.880315832,0.992406835,0,0.381764523,0.771238082,0.898110549,0.759780673,0.89264029,0.67582028,0.005936947,0,0,0.009278605,0.009278605,0,0,0.264340699,0.739691614
3912,6,1,164,0.862233928,0.9963028,0.002905364,0.218853065,0.707750371,0.847201058,0.818834659,0.86175769,0.676645637,0.009511738,0.012645746,0.060058024,0,0,0.012804684,0.007011346,0.128715187,0.711009054
3913,6,2,164,0.88768679,0.992729777,0.029029456,0.127726035,0.663088483,0.749291307,0.789270438,0.794250542,0.664472747,0.051841799,0.00455061,0.015689414,0,0,0.02221722,0.026796944,0.075319141,0.685363382
3914,6,3,164,0.884908246,0.999684923,0.094345671,0.095535624,0.610820258,0.77073272,0.696720015,0.709896054,0.635439403,0.006106263,0,0.013373452,0,0,0.017679319,0.012410958,0.159578771,0.662372928
3915,6,4,164,0.874548677,0.974777748,0.2920657,0.113264289,0.587552594,0.736093338,0.643540574,0.733305801,0.690554204,0,0,0,0.003365525,0.003365525,0.038675152,0.034607418,0.111243263,0.675566258
3916,6,5,164,0.896583994,0.985212076,0.350942623,0.105531356,0.576745665,0.778388626,0.596662912,0.690315324,0.777495698,0.004107435,0,0,0.062313825,0.062313825,0.008090276,0.215475083,0.725021183,0.701493612
3917,6,6,164,0.903078943,0.938537251,0.529942135,0.112327671,0.573259911,0.816114769,0.618770124,0.611852299,0.817408708,0.036622084,0.033032596,0.040385552,0.742586019,0.742586019,0.049335372,0,0.676620844,0.715961919
3918,6,7,164,0.842346488,0.981647253,0.658920062,0.119895678,0.478620424,0.848876851,0.514798286,0.591714827,0.81391027,0.337139309,0.236052483,0.056956038,0.062226281,0.062226281,0.013769856,0,1,0.696719592
3919,6,8,164,0.738022057,0.76820708,0.667339391,0.092325842,0.293221446,0.828334042,0.305622017,0.543286893,0.679819571,0.042113539,0,0,0,0,0,0,0.946223975,0.578046697
3920,6,9,164,0.68945792,0.568949322,0.594802195,0.127380704,0.254553529,0.734384436,0.261521238,0.503111651,0.502557902,0.015678493,0.001918244,0.048979156,0.055221781,0.055221781,0.098722518,0.251273572,0.278241604,0.486285533
3921,6,10,164,0.677418549,0.422799801,0.404417773,0.186472108,0.26603424,0.65200719,0.198235174,0.385696296,0.503343425,0.222575814,0.140241935,0.117077976,0.363292813,0.363292813,0.118691325,0.108544685,0,0.450602489
3922,6,11,164,0.619666533,0.43327242,0.334978606,0.200212163,0.321649777,0.729868009,0.211727964,0.321317192,0.518947396,0.314586372,0.265011579,0.22406739,0.155238405,0.155238406,0,0.004940291,0,0.454793477
3923,6,12,164,0.614844109,0.599844994,0.33611665,0.22368132,0.355162373,0.728887406,0.187256915,0.371131767,0.514186468,0.267484873,0.273539961,0.113801077,0.022199739,0.022199739,0,0.015777681,0.238255948,0.477798746
3924,6,13,164,0.641743863,0.757023828,0.319236535,0.260402022,0.429240837,0.826097345,0.262281368,0.433670703,0.491648157,0.336780131,0.269248068,0.27251488,0.079383194,0.079383194,0.222875342,0.241933868,0.108966448,0.521044434
3925,6,14,164,0.683505704,0.754664556,0.29659113,0.285877241,0.444083504,0.787143403,0.340664504,0.466917186,0.490468671,0.462012947,0.520671964,0.513056636,0.690510513,0.690510512,0.185836106,0.224416628,0.035932567,0.53385204
3926,6,15,164,0.729450167,0.805289591,0.234979558,0.308126164,0.533310423,0.892122783,0.406094545,0.504056075,0.457118053,0.822113753,0.743771675,0.709747194,0.6499598,0.6499598,0.21208027,0.281669676,0.088150799,0.565175362
