Time,Month,Hour,Day,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,osw_zone1,osw_zone2,osw_zone3,osw_zone4,osw_zone5,LOAD
3063,5,16,128,5831.114512,7155.539407,9651.177345,15384.13408,15716.45055,1881.409176,8664.385792,5849.182543,24064.79353,0,0,0,0,0,94198.18694
3064,5,17,128,5778.282308,7244.047716,9659.254442,15004.25325,15624.46322,1892.487526,8437.305595,5862.346688,23665.11758,0,0,0,0,0,93167.55833
3065,5,18,128,5609.17694,7189.534257,9740.753924,14366.49887,15160.40691,1878.834591,7955.575603,5715.621519,23398.25858,0,0,0,0,0,91014.66119
3066,5,19,128,5306.814442,6983.963528,9965.168268,13524.35348,14370.73181,1807.836963,7454.468349,5459.100631,22123.15031,0,0,0,0,0,86995.58778
3067,5,20,128,5052.232094,6638.531824,9827.304587,12669.29608,13541.95362,1739.837064,6964.906376,5173.036405,20640.13637,0,0,0,0,0,82247.23441
3068,5,21,128,4811.868455,6352.635151,9457.686373,11803.0363,12810.18969,1686.358093,6503.678644,4928.123166,19306.12464,0,0,0,0,0,77659.70051
3069,5,22,128,4667.874517,6148.86861,9018.130072,11162.7415,12226.24983,1629.211983,6156.169516,4767.462207,18220.49927,0,0,0,0,0,73997.2075
3070,5,23,128,4570.760865,6041.035306,8659.297917,10639.59023,11866.87497,1617.486204,5912.834312,4673.583859,17617.48635,0,0,0,0,0,71598.95001
3071,5,24,128,4551.087426,5930.977604,8410.576586,10323.8793,11619.24875,1596.068746,5754.673686,4609.370321,17181.28502,0,0,0,0,0,69977.16744
3072,5,1,129,4516.756069,5913.524653,8191.369717,10144.2298,11531.84158,1601.759974,5678.809665,4600.416822,16870.30029,0,0,0,0,0,69049.00858
3073,5,2,129,4530.45956,5971.099138,8093.228193,10062.34436,11607.36283,1619.359936,5662.524538,4666.169313,16893.14789,0,0,0,0,0,69105.69577
3074,5,3,129,4538.80081,6148.822628,8041.052616,10111.19921,11710.70183,1637.729912,5704.245848,4779.355089,17125.07314,0,0,0,0,0,69796.98108
3075,5,4,129,4681.366727,6271.356042,8101.627134,10424.09582,12139.95817,1704.662764,5840.920293,5019.254476,17703.77862,0,0,0,0,0,71887.02004
3076,5,5,129,4935.123435,6529.24051,8143.440956,11020.01552,12848.13862,1779.010148,6243.301123,5297.766651,19162.13317,0,0,0,0,0,75958.17013
3077,5,6,129,5133.993034,6791.257468,8395.731587,11656.51301,13447.69278,1832.57659,6574.070408,5509.090165,20409.93559,0,0,0,0,0,79750.86063
3078,5,7,129,5227.077816,6921.687612,8765.191374,12135.74812,13837.55738,1863.320985,6747.118713,5640.889558,21439.26436,0,0,0,0,0,82577.85593
3079,5,8,129,5341.696745,6935.332782,9033.615027,12556.7187,14105.1533,1868.937158,6847.810884,5726.197985,22370.79553,0,0,0,0,0,84786.2581
3080,5,9,129,5428.141443,6953.734455,9130.862205,12954.19194,14149.44879,1862.053643,6882.386026,5716.844358,23193.64,0,0,0,0,0,86271.30285
3081,5,10,129,5509.410215,6985.424273,9167.091757,13298.01836,14055.95236,1846.26963,6862.691458,5662.821544,23843.0919,0,0,0,0,0,87230.77149
3082,5,11,129,5551.655839,6968.625666,9234.002632,13587.81671,13918.77939,1836.634405,6776.581815,5614.611038,24402.40367,0,0,0,0,0,87891.11116
3083,5,12,129,5611.114324,6971.372884,9217.674084,13767.54516,13992.18285,1837.25779,6699.323092,5626.279427,25050.54564,0,0,0,0,0,88773.29524
3084,5,13,129,5619.790009,7022.30295,9221.564915,13769.92042,14123.82008,1857.0933,6660.975092,5682.17955,25507.0198,0,0,0,0,0,89464.66611
3085,5,14,129,5632.781362,7029.244575,9239.820253,13817.13162,14342.99606,1876.863455,6694.830579,5744.605066,25702.24874,0,0,0,0,0,90080.52172
3086,5,15,129,5626.280074,7025.718165,9255.243654,13638.21796,14499.73266,1889.786111,6752.357524,5811.886242,25702.61754,0,0,0,0,0,90201.83992
3087,5,16,129,5636.254793,7042.011781,9333.010638,13449.73292,14718.19088,1903.737397,6843.911719,5923.2912,25491.97113,0,0,0,0,0,90342.11246
3088,5,17,129,5714.566483,7242.981737,9425.687829,13326.67427,15001.44089,1940.044547,6995.156515,5945.063717,25506.55032,0,0,0,0,0,91098.16631
3089,5,18,129,5563.444988,7349.984954,9479.278679,12875.99653,14646.89277,1923.912589,6824.067276,5799.757571,25284.77729,0,0,0,0,0,89748.11265
3090,5,19,129,5310.093145,7107.794457,9731.327549,12057.46495,13861.15868,1863.546637,6499.558802,5508.666645,23691.6397,0,0,0,0,0,85631.25056
3091,5,20,129,5115.109738,6821.742823,9597.469962,11221.41385,13048.34671,1812.690192,6086.033681,5292.937126,21835.2528,0,0,0,0,0,80830.99688
3092,5,21,129,4897.702661,6524.126469,9225.108097,10613.62167,12391.31063,1775.055297,5780.411761,5086.86617,20596.90626,0,0,0,0,0,76891.10901
3093,5,22,129,4758.332684,6361.089182,8778.783028,10194.36159,12019.53348,1714.594484,5540.709486,4984.631555,19722.98737,0,0,0,0,0,74075.02285
3094,5,23,129,4696.166294,6257.180001,8471.522591,9974.649191,11775.67976,1720.152619,5439.905154,4942.887787,19027.27405,0,0,0,0,0,72305.41744
3095,5,24,129,4662.286942,6249.93961,8255.610601,9864.801575,11675.35053,1706.860301,5405.411981,4945.887483,18796.64986,0,0,0,0,0,71562.79889
3096,5,1,130,4742.120265,6317.455389,8165.310418,9937.75267,11870.90671,1742.552721,5506.226277,5074.04346,18919.54666,0,0,0,0,0,72275.91457
3097,5,2,130,4901.956651,6625.244388,8149.649052,10411.38644,12539.47461,1834.889801,5849.224144,5382.438084,19827.36109,0,0,0,0,0,75521.62426
3098,5,3,130,5146.77789,7018.421037,8339.367178,11075.64287,13586.59503,1988.303933,6392.497504,5895.002255,21406.64525,0,0,0,0,0,80849.25295
3099,5,4,130,5389.055727,7502.510047,8883.594295,11558.00371,14515,2059.56379,6764.518379,6237.538811,22658.54896,0,0,0,0,0,85568.33372
3100,5,5,130,5538.341264,7882.488561,9861.900889,11949.98715,14986.0622,2103.023904,6995.342688,6355.58101,23787.98392,0,0,0,0,0,89460.71159
3101,5,6,130,5718.408952,8172.229775,10676.01875,12306.0135,15315.80514,2153.169516,7095.809765,6415.4404,25121.41047,0,0,0,0,0,92974.30626
3102,5,7,130,5875.193062,8364.242619,10981.75808,12755.9285,15450.39305,2183.202002,7207.925416,6499.792662,26371.70584,0,0,0,0,0,95690.14122
3103,5,8,130,6028.823632,8447.14507,11282.92898,13222.3018,15475.09079,2188.77151,7250.954198,6547.360388,27400.27137,0,0,0,0,0,97843.64774
3104,5,9,130,6129.987012,8406.454135,11436.18233,13728.24015,15387.52686,2181.264776,7258.730848,6518.13037,28113.29353,0,0,0,0,0,99159.81001
3105,5,10,130,6217.13272,8445.94081,11487.5955,14333.73027,15402.14747,2190.289166,7380.200853,6555.644364,28408.74694,0,0,0,0,0,100421.4281
3106,5,11,130,6263.483085,8363.81287,11687.21679,14816.95329,15392.44693,2171.642969,7550.511598,6557.616881,28513.01169,0,0,0,0,0,101316.6961
3107,5,12,130,6227.57642,8314.538819,11990.28737,15341.15281,15684.13707,2132.248984,7832.009202,6560.056499,28557.40853,0,0,0,0,0,102639.4157
3108,5,13,130,6220.853825,8341.550388,12143.38645,15667.60787,16195.00797,2143.369122,8163.329941,6656.557804,29035.25081,0,0,0,0,0,104566.9142
3109,5,14,130,6138.088135,8332.223249,12293.06888,15728.0365,16671.41848,2125.412934,8360.558623,6748.283326,29368.16927,0,0,0,0,0,105765.2594
3110,5,15,130,6088.248877,8415.114771,12354.6873,15306.66617,16920.28388,2126.692335,8362.643837,6699.848012,29300.64657,0,0,0,0,0,105574.8318
3111,5,16,130,6070.730685,8387.043634,12307.19451,14773.19832,17040.63918,2144.739393,8349.975103,6809.286119,28993.69005,0,0,0,0,0,104876.497
3112,5,17,130,6026.751898,8398.557522,12120.03406,14156.35643,17388.81825,2144.721776,8081.778561,6862.941038,28494.89993,0,0,0,0,0,103674.8595
3113,5,18,130,5884.811443,8387.626617,11837.04919,13371.20045,16737.60672,2124.842267,7690.13964,6616.156149,27870.8909,0,0,0,0,0,100520.3234
3114,5,19,130,5513.38528,7897.827683,11830.14671,12353.17727,15536.80573,2012.538934,7140.137397,6174.782461,25857.10313,0,0,0,0,0,94315.9046
3115,5,20,130,5203.306618,7440.562155,11373.93575,11457.29325,14358.48301,1908.547,6637.872607,5748.791001,23692.86442,0,0,0,0,0,87821.65581
3116,5,21,130,5050.348745,7068.023667,10737.02784,10809.87222,13455.65755,1847.256437,6210.011117,5454.107059,22049.64992,0,0,0,0,0,82681.95456
3117,5,22,130,4882.789461,6804.223407,9980.285839,10382.60878,12921.742,1798.293255,5908.252559,5292.267445,20882.28973,0,0,0,0,0,78852.75248
3118,5,23,130,4770.276545,6606.994117,9460.025659,10037.15148,12526.40301,1752.770314,5741.614967,5192.500218,20116.56945,0,0,0,0,0,76204.30576
3119,5,24,130,4770.384747,6554.122698,9086.597128,9950.755316,12369.31286,1743.068649,5693.689344,5153.41472,19729.67116,0,0,0,0,0,75051.01661
3120,5,1,131,4777.194845,6650.05212,8850.600673,10025.97119,12497.17865,1756.237303,5778.461257,5234.682223,19685.25875,0,0,0,0,0,75255.63701
3121,5,2,131,4961.436456,6949.531526,8762.553778,10505.36596,13094.16941,1848.523371,6138.799016,5530.307229,20550.10173,0,0,0,0,0,78340.78847
3122,5,3,131,5204.240845,7387.307133,8907.435298,11178.97131,14071.44909,1983.955899,6702.950176,5996.401366,22041.70315,0,0,0,0,0,83474.41426
3123,5,4,131,5417.882372,7815.466159,9385.380711,11759.56928,15082.16111,2048.231412,7126.053637,6347.996676,23275.41812,0,0,0,0,0,88258.15947
3124,5,5,131,5561.317563,8138.035708,10233.29772,12200.14162,15737.80068,2062.870656,7389.419243,6587.011251,24339.47319,0,0,0,0,0,92249.36763
3125,5,6,131,5768.450942,8425.870159,10944.83605,12736.08904,16430.69711,2120.558906,7644.997488,6796.665091,25447.57735,0,0,0,0,0,96315.74213
3126,5,7,131,6003.174569,8636.935855,11165.86979,13254.0376,17066.06154,2165.13892,7896.051013,6955.616319,26623.01909,0,0,0,0,0,99765.9047
3127,5,8,131,6235.610329,8684.86272,11523.06981,13827.16898,17721.05362,2206.940865,8231.329225,7171.861813,27630.79549,0,0,0,0,0,103232.6928
3128,5,9,131,6349.045407,8738.825671,11761.81475,14400.9899,18421.40795,2259.782322,8593.078958,7357.196655,28564.32982,0,0,0,0,0,106446.4714
3129,5,10,131,6410.490199,8806.431235,11822.98936,15060.00598,19292.82047,2275.574966,8965.224247,7597.475332,29326.75173,0,0,0,0,0,109557.7635
3130,5,11,131,6521.32196,8730.858283,11889.37106,15608.68281,20234.49441,2219.612335,9269.41954,7694.987997,29686.51578,0,0,0,0,0,111855.2642
3131,5,12,131,6688.489042,8629.593849,12028.14077,16024.76701,21175.01557,2191.77603,9641.586187,7582.610465,29620.62243,0,0,0,0,0,113582.6013
3132,5,13,131,6811.084531,8617.703273,11944.17125,16424.46543,21963.65747,2188.593069,10032.08859,7294.901299,29558.30112,0,0,0,0,0,114834.966
3133,5,14,131,6885.270097,8557.18567,11703.35073,16405.64701,21700.27857,2201.520889,10242.29236,7025.999137,29082.8042,0,0,0,0,0,113804.3487
3134,5,15,131,6851.888505,8415.89817,11556.78023,16235.0497,20801.8522,2203.63348,10075.55556,6949.10988,28417.46259,0,0,0,0,0,111507.2303
3135,5,16,131,6694.501304,8346.791191,11465.35789,15954.14559,20052.22637,2162.177582,9835.225348,6889.433413,27750.72562,0,0,0,0,0,109150.5843
3136,5,17,131,6605.022493,8366.872037,11265.15537,15668.24594,19506.37914,2187.57439,9468.800074,6878.609393,27306.48398,0,0,0,0,0,107253.1428
3137,5,18,131,6376.673302,8345.441327,11061.62052,14708.81947,18471.93096,2166.546411,8706.190369,6662.13747,26672.29576,0,0,0,0,0,103171.6556
3138,5,19,131,5909.10874,7833.735048,11128.34959,13508.94406,17090.21356,2027.840302,7923.813023,6249.276817,24721.17816,0,0,0,0,0,96392.4593
3139,5,20,131,5574.514177,7359.82251,10831.02742,12519.02209,15698.3742,1919.559139,7271.338768,5849.160781,22748.5408,0,0,0,0,0,89771.35989
3140,5,21,131,5324.385865,6969.056305,10107.68628,11674.28338,14627.73929,1853.985014,6723.504082,5530.80222,21103.71449,0,0,0,0,0,83915.15692
3141,5,22,131,5113.868592,6722.748185,9432.062282,11156.48792,13839.13256,1786.327482,6386.938144,5327.985799,20070.00506,0,0,0,0,0,79835.55604
3142,5,23,131,4970.618627,6547.601005,8977.369575,10778.22458,13383.58175,1759.462759,6132.117158,5212.440018,19323.66206,0,0,0,0,0,77085.07753
3143,5,24,131,4910.517405,6430.033534,8671.26729,10592.97353,13138.5264,1746.75424,6041.809551,5161.339532,18893.43725,0,0,0,0,0,75586.65873
3144,5,1,132,4939.916083,6469.148713,8480.331396,10604.17645,13148.86982,1765.07011,6107.535588,5244.624173,18991.25794,0,0,0,0,0,75750.93027
3145,5,2,132,5106.742006,6731.32842,8410.963465,10998.40081,13723.98502,1838.163757,6418.821537,5531.963422,19831.80689,0,0,0,0,0,78592.17533
3146,5,3,132,5325.503513,7125.009366,8531.287015,11656.63568,14728.05187,1987.638656,6996.845936,6004.671152,21343.80035,0,0,0,0,0,83699.44353
3147,5,4,132,5542.458285,7522.55845,8952.268588,12240.65761,15753.99845,2070.789894,7365.751463,6307.102119,22205.26267,0,0,0,0,0,87960.84753
3148,5,5,132,5650.78365,7822.164239,9692.737881,12574.135,16145.62512,2109.807036,7552.554088,6457.233262,22889.27793,0,0,0,0,0,90894.31821
3149,5,6,132,5796.928639,8020.631225,10440.37689,13137.37101,16570.43199,2158.705696,7535.711758,6574.274439,23514.05344,0,0,0,0,0,93748.48508
3150,5,7,132,5881.054686,8233.891481,10950.31547,12989.33658,16798.47259,2163.901179,8090.922632,6647.776798,24149.60351,0,0,0,0,0,95905.27492
3151,5,8,132,5956.336871,8310.081569,11277.25145,13402.31379,16739.05161,2162.759114,7905.975912,6661.501167,24602.13627,0,0,0,0,0,97017.40776
3152,5,9,132,6007.365209,8338.643615,11574.88156,13487.22598,16785.08042,2172.990971,7933.680015,6660.884801,25002.31028,0,0,0,0,0,97963.06286
3153,5,10,132,6056.387445,8394.396468,11744.72137,13637.64191,16780.8878,2175.731719,7937.080005,6650.864293,25383.67109,0,0,0,0,0,98761.38211
3154,5,11,132,6063.528018,8399.290144,11890.82979,13692.16124,16685.03371,2155.720252,7968.224196,6599.52879,25659.76653,0,0,0,0,0,99114.08267
3155,5,12,132,6113.190498,8366.951768,12098.13025,13669.92252,16712.4484,2138.322912,7955.840125,6545.998022,25770.07213,0,0,0,0,0,99370.87661
3156,5,13,132,6114.194815,8413.838715,12250.02482,13829.507,16719.93381,2139.955593,8001.350095,6558.976562,25915.32923,0,0,0,0,0,99943.11064
3157,5,14,132,6106.413509,8398.314813,12394.34965,13961.52222,16854.29796,2126.224161,7996.928791,6562.261846,25833.04882,0,0,0,0,0,100233.3618
3158,5,15,132,6144.427421,8347.112967,12522.51005,13875.50599,16856.70868,2130.265984,7944.822699,6564.050551,25729.90921,0,0,0,0,0,100115.3135
3159,5,16,132,6165.900487,8268.814745,12544.68767,13812.92521,16940.7074,2129.26161,7911.866092,6587.146212,25509.17405,0,0,0,0,0,99870.48347
3160,5,17,132,6184.550499,8326.363968,12340.89237,13781.77372,17054.81496,2159.160905,7860.142295,6601.673766,25459.13751,0,0,0,0,0,99768.50999
3161,5,18,132,6017.253142,8404.476214,12070.50858,13272.03305,16406.26753,2142.777819,7575.693701,6390.176013,25074.05927,0,0,0,0,0,97353.24531
3162,5,19,132,5702.380554,7906.532019,11971.46508,12395.81685,15318.18145,2024.513918,7110.216803,6001.561741,23524.9956,0,0,0,0,0,91955.66401
3163,5,20,132,5378.439837,7392.558324,11555.34186,11555.5864,14199.93752,1919.344465,6621.016588,5632.289707,21732.50122,0,0,0,0,0,85987.01592
3164,5,21,132,5146.893898,7030.159678,10716.70337,10936.92404,13264.83391,1831.651834,6174.678435,5355.929299,20394.10009,0,0,0,0,0,80851.87456
3165,5,22,132,4952.770139,6753.656357,9916.9017,10504.95164,12708.46341,1785.135085,5938.095269,5178.979518,19479.3613,0,0,0,0,0,77218.31442
3166,5,23,132,4880.293917,6581.166299,9333.458854,10236.65764,12400.97585,1780.19049,5771.216569,5095.560212,18963.55363,0,0,0,0,0,75043.07347
3167,5,24,132,4815.560496,6476.247112,8966.461863,10123.12631,12258.18293,1769.3942,5726.393036,5061.246051,18659.57084,0,0,0,0,0,73856.18283
3168,5,1,133,4888.168829,6518.126358,8742.082476,10215.84594,12396.79614,1781.326529,5792.314611,5142.140631,18747.2142,0,0,0,0,0,74224.01572
3169,5,2,133,4985.917815,6804.280158,8607.900214,10659.07969,12991.19807,1862.837805,6151.476658,5423.755073,19655.40612,0,0,0,0,0,77141.85161
3170,5,3,133,5284.523602,7180.795017,8688.484487,11366.42866,14050.95109,1993.424936,6678.306617,5920.460037,21179.41391,0,0,0,0,0,82342.78836
3171,5,4,133,5507.627616,7626.993085,9097.544623,11950.05446,15000.00896,2082.927123,7066.882747,6233.037383,22364.59596,0,0,0,0,0,86929.67196
3172,5,5,133,5581.113147,7963.12126,9853.397559,12286.9477,15568.34497,2123.668741,7233.390042,6391.03185,23108.13251,0,0,0,0,0,90109.14778
3173,5,6,133,5702.613935,8239.722936,10705.87638,12582.76982,16080.47728,2153.416072,7421.279904,6471.969771,23841.7144,0,0,0,0,0,93199.8405
3174,5,7,133,5771.857166,8483.031451,11250.54857,12841.603,16310.25252,2212.572664,7493.574619,6601.766729,24624.62454,0,0,0,0,0,95589.83126
3175,5,8,133,5841.324958,8611.446681,11542.08254,12913.19807,16342.91981,2191.604073,7534.585881,6621.805235,25385.17748,0,0,0,0,0,96984.14473
3176,5,9,133,5880.521484,8712.25532,11737.29309,12989.60068,16288.97133,2183.135911,7528.114787,6605.83674,26152.60984,0,0,0,0,0,98078.33919
3177,5,10,133,5933.049416,8889.893212,11878.34056,13098.39496,16264.89597,2217.309042,7533.848802,6632.963991,26858.88919,0,0,0,0,0,99307.58515
3178,5,11,133,5954.732317,8915.627385,11974.6655,13215.35245,16256.24479,2201.679617,7505.384628,6621.882607,27145.80575,0,0,0,0,0,99791.37505
3179,5,12,133,6002.3998,8938.225182,12136.76273,13219.67824,16296.7358,2168.380815,7533.649215,6558.098454,27350.20209,0,0,0,0,0,100204.1323
3180,5,13,133,6071.50682,8998.94464,12147.50236,13301.6627,16533.42489,2163.225404,7584.066686,6575.155988,27572.17038,0,0,0,0,0,100947.6599
3181,5,14,133,6127.652117,8914.391211,12092.60507,13322.55182,16799.22617,2163.201226,7623.94463,6611.22176,27311.92317,0,0,0,0,0,100966.7172
3182,5,15,133,6138.06881,8800.862638,11987.35104,13248.77271,16855.98226,2165.535576,7582.742255,6593.192045,26669.94307,0,0,0,0,0,100042.4504
3183,5,16,133,6121.127967,8661.94882,11787.96909,13261.29177,17055.13945,2152.851661,7604.604994,6613.158187,26296.89186,0,0,0,0,0,99554.9838
3184,5,17,133,6149.883377,8634.270157,11417.43882,13309.75344,17304.97873,2179.353014,7654.79449,6710.699032,26125.50107,0,0,0,0,0,99486.67214
3185,5,18,133,5968.251652,8536.900186,11153.73475,12862.87954,16772.58223,2182.72277,7399.438769,6539.258156,25762.25941,0,0,0,0,0,97178.02746
3186,5,19,133,5715.090727,7980.213248,11223.22994,12118.82756,15634.47775,2058.409738,6958.62863,6139.312456,24147.07302,0,0,0,0,0,91975.26308
3187,5,20,133,5342.950749,7444.26178,10881.05129,11379.37989,14529.70136,1921.075318,6515.286994,5731.852952,22209.67601,0,0,0,0,0,85955.23634
3188,5,21,133,5112.979658,7042.707972,10187.00746,10809.07995,13644.90759,1841.359633,6106.583234,5451.631553,20690.73946,0,0,0,0,0,80886.99652
3189,5,22,133,4948.820328,6777.883467,9475.66498,10429.75114,13063.66749,1796.167061,5857.160031,5258.828953,19681.03346,0,0,0,0,0,77288.97692
3190,5,23,133,4864.502425,6645.035479,8990.032914,10235.8605,12676.08538,1758.767016,5695.140776,5154.644944,18996.06277,0,0,0,0,0,75016.1322
3191,5,24,133,4798.730619,6543.870694,8693.948026,10152.35579,12528.95235,1745.600811,5645.777618,5110.221137,18677.02049,0,0,0,0,0,73896.47753
3192,5,1,134,4825.741645,6593.236138,8497.911343,10249.72432,12628.3926,1765.882754,5733.267175,5163.489073,18767.26051,0,0,0,0,0,74224.90556
3193,5,2,134,4952.962302,6867.268558,8419.99166,10702.66578,13188.53844,1833.966632,6053.131929,5452.276892,19620.80303,0,0,0,0,0,77091.60521
3194,5,3,134,5195.481188,7214.848957,8576.375245,11379.37607,14192.9431,1935.336135,6600.939943,5915.760569,21065.44504,0,0,0,0,0,82076.50625
3195,5,4,134,5438.196796,7618.694795,8953.209367,12045.63637,15202.14103,2043.131664,7011.299477,6253.88194,22143.03073,0,0,0,0,0,86709.22217
3196,5,5,134,5578.703643,7896.822761,9586.594978,12375.22467,15822.61255,2087.770714,7260.736331,6418.381397,22888.44633,0,0,0,0,0,89915.29337
3197,5,6,134,5710.380324,8172.336721,10308.71102,12633.33127,16285.99987,2137.02008,7423.92215,6520.790738,23466.14656,0,0,0,0,0,92658.63873
3198,5,7,134,5810.20199,8354.567078,10826.82695,12887.86786,16417.58059,2148.429065,7507.183551,6606.214654,23982.42232,0,0,0,0,0,94541.29407
3199,5,8,134,5836.009667,8482.338895,11079.35922,12967.01626,16213.6698,2159.375342,7555.325313,6604.233935,24228.45309,0,0,0,0,0,95125.78151
3200,5,9,134,5890.888418,8545.419183,11242.58068,12978.68915,15931.79456,2141.631563,7532.148168,6565.085124,24533.31884,0,0,0,0,0,95361.55568
3201,5,10,134,5846.514495,8557.009554,11353.42032,13240.24579,15757.4837,2154.99832,7480.273109,6537.812737,24732.62305,0,0,0,0,0,95660.38107
